id,_source_row,prediction_datetime,start_datetime,latitude,longitude,location_grid,distance_band,address,event_type,event_cause,veh_type,corridor,police_station,zone,junction,start_hour,start_dayofweek,start_month_number,is_weekend,is_morning_peak,is_evening_peak,is_peak_hour,is_night,peak_period,report_lag_minutes_clipped,distance_to_city_center_km,description,is_planned_event,is_public_or_vip_event,is_breakdown_event,is_accident_event,is_weather_or_visibility_event,is_road_condition_event,is_heavy_vehicle,has_blocked_word,has_jam_word,has_lane_word,has_full_blockage_phrase,has_partial_blockage_phrase,has_diversion_word,has_severity_word,has_tree_fall_word,target_road_closure,valid_duration_label,duration_band,road_closure_probability,predicted_label,road_closure_probability_is_history_fallback,predicted_duration_band,prediction_confidence,prob_short,prob_medium,prob_long,prob_very_long
FKID003440,3440,2024-03-31 01:04:34.164876+00:00,2024-03-31 01:02:55.990000+00:00,13.0143227,77.7004163,13.014_77.7,,,unplanned,vehicle_breakdown,lcv,non-corridor,k.r. pura,,,6.0,6.0,3.0,1,0,0,0,0,off_peak,1.6362479333333333,12.410227852260242,,0,0,1,0,0,0,0,0,0,,,,,,,,,medium,0.0742123825388322,,0,short,0.5346874339205052,0.5346874339205052,0.45631256607949494,0.0,0.009000000000000001
FKID003429,3429,2024-03-31 01:50:18.155893+00:00,2024-03-31 01:48:48.072000+00:00,12.9240089,77.6184611,12.924_77.618,,,unplanned,vehicle_breakdown,private_bus,hosur road,madiwala,,,7.0,6.0,3.0,1,0,0,0,0,off_peak,1.5013982166666666,5.889848308371933,,0,0,1,0,0,0,1,0,1,,,,,,,,,short,0.0270900163988925,,0,short,0.538584543567703,0.538584543567703,0.4526059326227733,0.002698412698412699,0.006111111111111111
FKID003430,3430,2024-03-31 02:20:05.247938+00:00,2024-03-31 02:19:00.125000+00:00,13.0390679,77.589309,13.039_77.589,,,unplanned,others,,bellary road 1,kodigehalli,,,7.0,6.0,3.0,1,0,0,0,0,off_peak,1.0853823,7.523957240779079,,0,0,0,0,0,0,0,0,0,,,,,,,,,short,0.1054805048626835,,0,very_long,0.388222787406373,0.2674893219118794,0.18817428910469922,0.15611360157704848,0.388222787406373
FKID003439,3439,2024-03-31 02:25:55.440595+00:00,2024-03-31 02:24:11.328000+00:00,13.003447,77.7570511,13.003_77.757,,,unplanned,vehicle_breakdown,heavy_vehicle,non-corridor,mahadevapura,,,7.0,6.0,3.0,1,0,0,0,0,off_peak,1.7352099166666666,17.95434045023899,,0,0,1,0,0,0,1,0,1,,,,,,,,,short,0.0296394855930947,,0,short,0.527246921718948,0.527246921718948,0.45929474494771866,0.0024444444444444453,0.01101388888888889
FKID003436,3436,2024-03-31 02:27:29.751106+00:00,2024-03-31 02:25:53.854000+00:00,13.0102318,77.6974368,13.01_77.697,,,unplanned,vehicle_breakdown,private_bus,non-corridor,k.r. pura,,,7.0,6.0,3.0,1,0,0,0,0,off_peak,1.5982850999999998,11.941636514524676,,0,0,1,0,0,0,1,0,0,,,,,,,,,medium,0.0932680770679568,,0,medium,0.513853087110014,0.4754802462233193,0.513853087110014,0.0,0.010666666666666666
FKID003442,3442,2024-03-31 03:10:47.616689+00:00,2024-03-31 03:09:42.295000+00:00,12.9996339,77.5843205,13.0_77.584,,,unplanned,vehicle_breakdown,ksrtc_bus,bellary road 1,sadashivanagar,,,8.0,6.0,3.0,1,1,0,1,0,morning_peak,1.0886948166666668,3.310234247485535,,0,0,1,0,0,0,1,0,1,,,,,,,,,short,0.0303553614789667,,0,medium,0.5214328974711382,0.4643612201759206,0.5214328974711382,0.005261437908496732,0.008944444444444444
FKID003443,3443,2024-03-31 03:13:59.884222+00:00,2024-03-31 03:13:05.185000+00:00,13.0217837,77.5326429,13.022_77.533,,,unplanned,vehicle_breakdown,truck,non-corridor,rajajinagar,,,8.0,6.0,3.0,1,1,0,1,0,morning_peak,0.9116537,8.72928623892343,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0397970120823651,,0,medium,0.5419242988158385,0.4526979234063838,0.5419242988158385,0.0013333333333333335,0.004044444444444445
FKID003444,3444,2024-03-31 03:56:03.098071+00:00,2024-03-31 03:54:47.986000+00:00,13.016874,77.5609665,13.017_77.561,,,unplanned,vehicle_breakdown,bmtc_bus,tumkur road,yeshwanthpura,,,9.0,6.0,3.0,1,1,0,1,0,morning_peak,1.25186785,6.2147465122882535,,0,0,1,0,0,0,1,0,1,,,,,,,,,medium,0.0301451501075565,,0,short,0.543924730109635,0.543924730109635,0.4460752698903649,0.006388888888888888,0.003611111111111111
FKID003445,3445,2024-03-31 04:21:18.107050+00:00,2024-03-31 04:19:14.260000+00:00,12.9943026,77.757433,12.994_77.757,,,unplanned,vehicle_breakdown,heavy_vehicle,non-corridor,mahadevapura,,,9.0,6.0,3.0,1,1,0,1,0,morning_peak,2.0641175,17.823035235360305,,0,0,1,0,0,0,1,0,1,,,,,,,,,short,0.0337356018620389,,0,medium,0.5037875051980052,0.4833791614686616,0.5037875051980052,0.004944444444444445,0.00788888888888889
FKID003446,3446,2024-03-31 04:21:50.789563+00:00,2024-03-31 04:18:43.684000+00:00,12.8415683,77.644615,12.842_77.645,,,unplanned,pot_holes,,non-corridor,electronic city,,,9.0,6.0,3.0,1,1,0,1,0,morning_peak,3.11842605,15.44166496273094,,0,0,0,0,0,1,0,0,0,,,,,,,,,very_long,0.0338784263655874,,0,very_long,0.6388311515419077,0.11274745287278175,0.07334942587980615,0.17507196970550445,0.6388311515419077
FKID003454,3454,2024-03-31 04:45:44.533036+00:00,2024-03-31 04:44:47.007000+00:00,12.9469274,77.5691881,12.947_77.569,,,unplanned,pot_holes,,non-corridor,basavanagudi,,,10.0,6.0,3.0,1,1,0,1,0,morning_peak,0.9587672666666668,3.8870940957862894,,0,0,0,0,0,1,0,0,0,,,,,,,,,very_long,0.0411525514742937,,0,very_long,0.6771908185526204,0.12142789738425638,0.052526711360065884,0.14885457270305733,0.6771908185526204
FKID003452,3452,2024-03-31 06:15:17.111768+00:00,2024-03-31 06:13:46.075000+00:00,12.9604985,77.5041501,12.96_77.504,,,unplanned,others,,non-corridor,jnanabharathi,,,11.0,6.0,3.0,1,1,0,1,0,morning_peak,1.517279466666667,9.878564956965532,,0,0,0,0,0,0,0,0,0,,,,,,,,,medium,0.0839675494189626,,0,very_long,0.324868506756355,0.2854855016209103,0.17013288333322862,0.21951310828950613,0.324868506756355
FKID003451,3451,2024-03-31 06:41:55.115624+00:00,2024-03-31 06:40:30.789000+00:00,12.9699546,77.4967523,12.97_77.497,,,unplanned,vehicle_breakdown,bmtc_bus,non-corridor,jnanabharathi,,,12.0,6.0,3.0,1,0,0,0,0,off_peak,1.4054437333333332,10.604135173271787,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0494922660167735,,0,medium,0.5113983191356534,0.47725526938109303,0.5113983191356534,0.005515948963317384,0.005830462519936204
FKID003456,3456,2024-03-31 07:02:49.072286+00:00,2024-03-31 07:02:26.554000+00:00,13.0289757,77.5586268,13.029_77.559,,,unplanned,tree_fall,,non-corridor,yeshwanthpura,,,12.0,6.0,3.0,1,0,0,0,0,off_peak,0.3753047666666667,7.476199180045704,,0,0,0,0,0,0,0,0,0,,,,,,,,,very_long,0.1358353221519216,,0,very_long,0.4077362446630967,0.22417436632594037,0.14234398385868094,0.2257454051522819,0.4077362446630967
FKID003458,3458,2024-03-31 07:04:05.151977+00:00,2024-03-31 07:03:21.342000+00:00,12.9592717,77.6556783,12.959_77.656,,,unplanned,vehicle_breakdown,bmtc_bus,old airport road,jeevanbheemanagar,,,12.0,6.0,3.0,1,0,0,0,0,off_peak,0.7301662833333334,6.758926364193166,,0,0,1,0,0,0,1,0,0,,,,,,,,,medium,0.0283907725004806,,0,short,0.5818853900087504,0.5818853900087504,0.4072200503598479,0.009478911926280349,0.0014156477051213896
FKID003459,3459,2024-03-31 07:11:20.059226+00:00,2024-03-31 07:09:39.878000+00:00,12.9570521,77.5742822,12.957_77.574,,,unplanned,vehicle_breakdown,bmtc_bus,non-corridor,v.v.puram (c.pet),,,12.0,6.0,3.0,1,0,0,0,0,off_peak,1.6696871,2.732042268433035,,0,0,1,0,0,0,1,0,1,,,,,,,,,medium,0.0362357911544998,,0,short,0.5047870827013491,0.5047870827013491,0.4880776169265084,0.001349282296650718,0.005786018075491761
FKID003465,3465,2024-03-31 11:36:37.399796+00:00,2024-03-31 11:34:48.050000+00:00,13.0581665,77.5462351,13.058_77.546,,,planned,construction,,non-corridor,jalahalli,,,17.0,6.0,3.0,1,0,1,1,0,evening_peak,1.8224966,10.959492252650945,,1,0,0,0,0,1,0,0,0,,,,,,,,,long,0.4352308906452845,,0,very_long,0.3278145934554629,0.24913040779951237,0.11816678020966057,0.3048882185353642,0.3278145934554629
FKID003468,3468,2024-03-31 19:20:13.621201+00:00,2024-03-31 19:17:43.540000+00:00,12.9921469,77.5853902,12.992_77.585,,,unplanned,vehicle_breakdown,lcv,bellary road 1,high ground,,,0.0,0.0,4.0,0,0,0,0,1,night,2.50135335,2.4931358284773224,,0,0,1,0,0,0,0,0,0,,,,,,,,,short,0.061946513036922,,0,medium,0.5261626354159539,0.466337364584046,0.5261626354159539,0.0022222222222222222,0.005277777777777778
FKID003469,3469,2024-03-31 20:56:18.717251+00:00,2024-03-31 20:54:47.820000+00:00,13.0397501,77.5435557,13.04_77.544,,,unplanned,vehicle_breakdown,others,orr north 2,jalahalli,,,2.0,0.0,4.0,0,0,0,0,1,night,1.514954183333333,9.38131773667722,,0,0,1,0,0,0,0,0,0,,,,,,,,,short,0.068687460427233,,0,medium,0.5085854217165263,0.47780346717236266,0.5085854217165263,0.0022222222222222222,0.011388888888888888
FKID003476,3476,2024-03-31 22:25:00.982912+00:00,2024-03-31 22:19:42.475000+00:00,12.958377,77.5550049,12.958_77.555,,,unplanned,vehicle_breakdown,heavy_vehicle,mysore road,chamarajpet,,,3.0,0.0,4.0,0,0,0,0,1,night,5.3084652,4.535478956169297,,0,0,1,0,0,0,1,0,1,,,,,,,,,short,0.0327092364890465,,0,medium,0.5342853155999067,0.46071468440009344,0.5342853155999067,0.0022222222222222227,0.002777777777777778
FKID003484,3484,2024-04-01 01:47:46.523247+00:00,2024-04-01 01:44:47.858000+00:00,12.9702655,77.6411052,12.97_77.641,,,unplanned,others,,irr(thanisandra road),jeevanbheemanagar,,,7.0,0.0,4.0,0,0,0,0,0,off_peak,2.9777541166666666,5.041380093578536,,0,0,0,0,0,0,0,0,0,,,,,,,,,medium,0.1309728200648928,,0,very_long,0.3731523085433837,0.24919197855439754,0.2082761197073037,0.16937959319491505,0.3731523085433837
FKID003485,3485,2024-04-01 01:57:35.569296+00:00,2024-04-01 01:56:08.827000+00:00,12.9363582,77.703834,12.936_77.704,,,unplanned,construction,,non-corridor,hal old airport,,,7.0,0.0,4.0,0,0,0,0,0,off_peak,1.4457049333333332,12.468936685347524,,0,0,0,0,0,1,0,0,0,,,,,,,,,very_long,0.1930410498490502,,0,very_long,0.4116681426191015,0.17270054940091917,0.08284211005564235,0.33278919792433703,0.4116681426191015
FKID003486,3486,2024-04-01 03:09:31.091577+00:00,2024-04-01 03:06:18.897000+00:00,12.9781425,77.5648766,12.978_77.565,,,unplanned,vehicle_breakdown,bmtc_bus,magadi road,magadi road,,,8.0,0.0,4.0,0,1,0,1,0,morning_peak,3.2032429500000004,3.3018486226019284,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0383301235882157,,0,short,0.5401410372443776,0.5401410372443776,0.4529962831054677,0.0023544393524406845,0.004508240297713981
FKID003490,3490,2024-04-01 03:25:17.575785+00:00,2024-04-01 03:23:13.620000+00:00,12.9457522,77.5956883,12.946_77.596,,,unplanned,vehicle_breakdown,bmtc_bus,non-corridor,wilson garden,,,8.0,0.0,4.0,0,1,0,1,0,morning_peak,2.06592975,2.8765626810810456,,0,0,1,0,0,0,1,0,0,,,,,,,,,medium,0.0595054134316628,,0,medium,0.5372540604206678,0.4552884169849675,0.5372540604206678,0.0030159489633173856,0.004441573631047316
FKID003493,3493,2024-04-01 05:23:32.727133+00:00,2024-04-01 05:25:38.906000+00:00,13.0278942,77.5418886,13.028_77.542,,,unplanned,others,,tumkur road,yeshwanthpura,,,10.0,0.0,4.0,0,1,0,1,0,morning_peak,0.0,8.473413701620245,,0,0,0,0,0,0,0,0,0,,,,,,,,,medium,0.0794431054506598,,0,very_long,0.3603055000487505,0.1782019388038752,0.22246245902065478,0.2390301021267195,0.3603055000487505
FKID003502,3502,2024-04-01 07:04:17.958853+00:00,2024-04-01 06:55:05.070000+00:00,13.1036925,77.6006049,13.104_77.601,,,unplanned,others,,bellary road 2,yelahanka,,,12.0,0.0,4.0,0,0,0,0,0,off_peak,9.214814216666667,14.702413486153317,,0,0,0,0,0,0,0,0,0,,,,,,,,,very_long,0.0854858600619991,,0,very_long,0.4389388326040162,0.20103766131350795,0.15522398441626226,0.20479952166621354,0.4389388326040162
FKID003497,3497,2024-04-01 08:44:37.744406+00:00,2024-04-01 08:43:56.797000+00:00,13.1061381,77.600163,13.106_77.6,,,unplanned,accident,,bellary road 2,yelahanka,,,14.0,0.0,4.0,0,0,0,0,0,off_peak,0.6824567666666667,14.972087018455303,,0,0,0,1,0,0,0,0,1,,,,,,,,,medium,0.0242926057744335,,0,short,0.5507701310246385,0.5507701310246385,0.30209373427934955,0.04554496385074978,0.10159117084526227
FKID003501,3501,2024-04-01 18:13:30.700591+00:00,2024-04-01 18:12:43.713000+00:00,13.0069151,77.5838779,13.007_77.584,,,unplanned,others,,bellary road 1,sadashivanagar,,,23.0,0.0,4.0,0,0,0,0,1,night,0.7831265166666667,4.095101978721671,,0,0,0,0,0,0,0,0,0,,,,,,,,,very_long,0.085184604516949,,0,very_long,0.3264103831076942,0.25397971695762794,0.2056590484660904,0.21395085146858753,0.3264103831076942
FKID003499,3499,2024-04-01 18:30:27.960255+00:00,2024-04-01 18:28:41.937000+00:00,13.0427386,77.5506686,13.043_77.551,,,unplanned,vehicle_breakdown,heavy_vehicle,orr north 2,jalahalli,,,23.0,0.0,4.0,0,0,0,0,1,night,1.7670542500000002,9.231790970484624,,0,0,1,0,0,0,1,0,0,,,,,,,,,medium,0.0629646183284804,,0,medium,0.5291369714398656,0.4633630285601343,0.5291369714398656,0.002222222222222222,0.005277777777777777
FKID003500,3500,2024-04-01 18:55:57.849640+00:00,2024-04-01 18:53:03.655000+00:00,13.0102333,77.6975197,13.01_77.698,,,unplanned,vehicle_breakdown,lcv,non-corridor,k.r. pura,,,0.0,1.0,4.0,0,0,0,0,1,night,2.903244,11.95007774169821,,0,0,1,0,0,0,0,0,1,,,,,,,,,medium,0.043249076422056,,0,short,0.5252638215590949,0.5252638215590949,0.46287474053240846,0.00303921568627451,0.008822222222222221
FKID003511,3511,2024-04-01 19:47:23.163371+00:00,2024-04-01 19:43:56.956000+00:00,12.9153846,77.6384335,12.915_77.638,,,unplanned,vehicle_breakdown,lcv,orr east 1,hsr layout,,,1.0,1.0,4.0,0,0,0,0,1,night,3.4367895166666664,7.850982680360517,,0,0,1,0,0,0,0,0,0,,,,,,,,,medium,0.0312256436170173,,0,short,0.5026502034755613,0.5026502034755613,0.4775102903515991,0.010617283950617286,0.009222222222222222
FKID003505,3505,2024-04-01 21:01:33.581519+00:00,2024-04-01 21:00:57.436000+00:00,12.9591144,77.6574092,12.959_77.657,,,unplanned,vehicle_breakdown,bmtc_bus,old airport road,jeevanbheemanagar,,,2.0,1.0,4.0,0,0,0,0,1,night,0.6024253166666667,6.946169682089057,,0,0,1,0,0,0,1,0,0,,,,,,,,,medium,0.027631341706532,,0,short,0.5513192055645453,0.5513192055645453,0.43784179035960863,0.00947891192628035,0.0013600921495658341
FKID003507,3507,2024-04-01 21:01:35.809215+00:00,2024-04-01 20:59:08.727000+00:00,12.9458182,77.5953985,12.946_77.595,,,unplanned,others,,non-corridor,wilson garden,,,2.0,1.0,4.0,0,0,0,0,1,night,2.45137025,2.868110883705834,,0,0,0,0,0,0,0,0,0,,,,,,,,,medium,0.0827497217642967,,0,very_long,0.3872965558486052,0.2615257581743408,0.13798386872855142,0.21319381724850264,0.3872965558486052
FKID003510,3510,2024-04-01 21:51:16.644298+00:00,2024-04-01 21:49:04.635000+00:00,12.928608,77.6816848,12.929_77.682,,,planned,construction,,orr east 1,hal old airport,,,3.0,1.0,4.0,0,0,0,0,1,night,2.2001549666666667,10.578841874294104,,1,0,0,0,0,1,0,0,0,,,,,,,,,very_long,0.3444192834677939,,0,very_long,0.3708849504638706,0.25968884774734735,0.10465558416597129,0.26477061762281073,0.3708849504638706
FKID003518,3518,2024-04-02 00:27:28.086965+00:00,2024-04-02 00:25:28.394000+00:00,12.9592974,77.6546997,12.959_77.655,,,unplanned,vehicle_breakdown,bmtc_bus,old airport road,jeevanbheemanagar,,,5.0,1.0,4.0,0,0,0,0,1,night,1.99488275,6.654535516005029,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0417284032719734,,0,short,0.5483991002212915,0.5483991002212915,0.4391693031102697,0.007738171185539608,0.004693425482899168
FKID003531,3531,2024-04-02 02:11:52.871211+00:00,2024-04-02 02:10:08.003000+00:00,12.9974507,77.6698174,12.997_77.67,,,unplanned,vehicle_breakdown,truck,orr north 1,banaswadi,,,7.0,1.0,4.0,0,0,0,0,0,off_peak,1.7478035166666668,8.641992859945491,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0331879778593296,,0,short,0.5072224993215126,0.5072224993215126,0.4877775006784872,0.002222222222222222,0.002777777777777777
FKID003539,3539,2024-04-02 04:31:01.808075+00:00,2024-04-02 04:30:02.783000+00:00,12.9665396,77.616609,12.967_77.617,,,planned,construction,,non-corridor,halasur,,,10.0,1.0,4.0,0,1,0,1,0,morning_peak,0.98375125,2.450344520576816,,1,0,0,0,0,1,0,0,0,,,,,,,,,very_long,0.4092012793027526,,0,very_long,0.41162072429549085,0.2591564190613097,0.11104864028051538,0.21817421636268408,0.41162072429549085
FKID003538,3538,2024-04-02 05:02:22.185836+00:00,2024-04-02 05:00:50.267000+00:00,13.0418068,77.5477057,13.042_77.548,,,unplanned,others,,orr north 2,jalahalli,,,10.0,1.0,4.0,0,1,0,1,0,morning_peak,1.5319806,9.314310751808382,,0,0,0,0,0,0,0,0,0,,,,,,,,,short,0.0593954536791792,,0,very_long,0.3841182785871862,0.1854685213650958,0.24009328551260187,0.1903199145351162,0.3841182785871862
FKID003535,3535,2024-04-02 05:14:39.668384+00:00,2024-04-02 05:13:16.714000+00:00,13.0092094,77.5838479,13.009_77.584,,,unplanned,vehicle_breakdown,others,bellary road 1,sadashivanagar,,,10.0,1.0,4.0,0,1,0,1,0,morning_peak,1.382573066666667,4.341208595433629,,0,0,1,0,0,0,0,0,1,,,,,,,,,medium,0.0266367397282274,,0,medium,0.5342892570589622,0.4476551873854822,0.5342892570589622,0.0077777777777777776,0.01027777777777778
FKID003540,3540,2024-04-02 05:43:59.513489+00:00,2024-04-02 05:43:22.781000+00:00,12.8999213,77.6010062,12.9_77.601,,,unplanned,water_logging,,bannerghata road,mico layout,,,11.0,1.0,4.0,0,1,0,1,0,morning_peak,0.6122081500000001,8.000487594388137,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.0297027534474818,,0,very_long,0.5707395072785799,0.09875374972249974,0.11737064549697325,0.21313609750194715,0.5707395072785799
FKID003542,3542,2024-04-02 06:07:59.171011+00:00,2024-04-02 06:12:04.412000+00:00,12.9679885,77.5882273,12.968_77.588,,,unplanned,vehicle_breakdown,bmtc_bus,mysore road,halasuru gate,,,11.0,1.0,4.0,0,1,0,1,0,morning_peak,0.0,0.7988143223658397,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.31283033955499,,0,medium,0.4964952141429446,0.49211589696816654,0.4964952141429446,0.004722222222222222,0.006666666666666669
FKID003544,3544,2024-04-02 06:41:16.643675+00:00,2024-04-02 06:38:45.177000+00:00,12.9151685,77.5998241,12.915_77.6,,,unplanned,vehicle_breakdown,private_car,bannerghata road,mico layout,,,12.0,1.0,4.0,0,0,0,0,0,off_peak,2.524444583333333,6.300383623215264,,0,0,1,0,0,0,0,0,1,,,,,,,,,short,0.0263646528433741,,0,short,0.5413980699005172,0.5413980699005172,0.4477289142264668,0.0036507936507936506,0.007222222222222222
FKID003545,3545,2024-04-02 06:56:20.034672+00:00,2024-04-02 06:49:30.630000+00:00,12.9902665,77.5853871,12.99_77.585,,,unplanned,vehicle_breakdown,others,bellary road 1,high ground,,,12.0,1.0,4.0,0,0,0,0,0,off_peak,6.8234112,2.3031931226530773,,0,0,1,0,0,0,0,0,1,,,,,,,,,medium,0.0358534169990887,,0,medium,0.5130147237040027,0.4819852762959974,0.5130147237040027,0.0022222222222222227,0.002777777777777778
FKID003552,3552,2024-04-02 07:35:34.414865+00:00,2024-04-02 07:32:27.344000+00:00,12.9666084,77.5739023,12.967_77.574,,,unplanned,vehicle_breakdown,heavy_vehicle,mysore road,chamarajpet,,,13.0,1.0,4.0,0,0,0,0,0,off_peak,3.11784775,2.310431394884389,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0742162272022523,,0,medium,0.5043290419501986,0.4890042913831347,0.5043290419501986,0.0022222222222222222,0.0044444444444444444
FKID003554,3554,2024-04-02 08:59:22.384657+00:00,2024-04-02 08:58:07.976000+00:00,12.9698153,77.5873976,12.97_77.587,,,unplanned,vehicle_breakdown,private_car,mysore road,halasuru gate,,,14.0,1.0,4.0,0,0,0,0,0,off_peak,1.2401442833333334,0.8052718326990066,,0,0,1,0,0,0,0,0,0,,,,,,,,,medium,0.1182654275702265,,0,short,0.5005218978931889,0.5005218978931889,0.49031143544014427,0.002222222222222222,0.0069444444444444415
FKID003562,3562,2024-04-02 19:03:37.136167+00:00,2024-04-02 19:01:52.706000+00:00,12.91263873,77.48523704,12.913_77.485,,,unplanned,vehicle_breakdown,truck,mysore road,kengeri,,,0.0,2.0,4.0,0,0,0,0,1,night,1.7405027833333333,13.544230403361956,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.1629350017654899,,0,medium,0.5138510792025002,0.4789266985752776,0.5138510792025002,0.0022222222222222222,0.005
FKID003565,3565,2024-04-02 19:53:53.752086+00:00,2024-04-02 19:51:57.701000+00:00,12.9568266,77.702037,12.957_77.702,,,unplanned,vehicle_breakdown,others,varthur road,hal old airport,,,1.0,2.0,4.0,0,0,0,0,1,night,1.9341847666666667,11.75726541056486,,0,0,1,0,0,0,0,0,0,,,,,,,,,short,0.080546322085423,,0,medium,0.5344006465751852,0.42492210474756625,0.5344006465751852,0.01888888888888889,0.02178835978835979
FKID003567,3567,2024-04-02 20:27:49.432031+00:00,2024-04-02 20:24:24.222000+00:00,12.9575781,77.5861908,12.958_77.586,,,unplanned,vehicle_breakdown,heavy_vehicle,non-corridor,wilson garden,,,1.0,2.0,4.0,0,0,0,0,1,night,3.420167183333333,1.8059134000640464,,0,0,1,0,0,0,1,0,0,,,,,,,,,medium,0.1108478781272264,,0,medium,0.5032554975923299,0.4923667246298923,0.5032554975923299,0.0,0.004377777777777778
FKID003564,3564,2024-04-02 20:49:00.535003+00:00,2024-04-02 20:45:04.081000+00:00,13.1505659,77.6197236,13.151_77.62,,,unplanned,others,,bellary road 2,chikkajala,,,2.0,2.0,4.0,0,0,0,0,1,night,3.94090005,20.08531048270906,,0,0,0,0,0,0,0,0,0,,,,,,,,,long,0.0458185878977627,,0,very_long,0.45491244129767927,0.16727628135674097,0.14944469807428976,0.22836657927129,0.45491244129767927
FKID003569,3569,2024-04-02 20:55:43.139866+00:00,2024-04-02 20:54:32.794000+00:00,13.0264,77.544019,13.026_77.544,,,unplanned,tree_fall,,tumkur road,yeshwanthpura,,,2.0,2.0,4.0,0,0,0,0,1,night,1.1724311,8.195324354208957,,0,0,0,0,0,0,0,0,0,,,,,,,,,long,0.2650268428682678,,0,very_long,0.41394733755413377,0.14865558513422464,0.17593935167695945,0.261457725634682,0.41394733755413377
FKID003577,3577,2024-04-02 22:53:15.597191+00:00,2024-04-02 22:52:09.622000+00:00,12.9718847,77.6068766,12.972_77.607,,,planned,public_event,,mysore road,ashok nagar,,,4.0,2.0,4.0,0,0,0,0,1,night,1.0995865166666663,1.3306362419764124,,1,1,0,0,0,0,0,0,0,,,,,,,,,short,0.4931967056333208,,0,very_long,0.3852560214777743,0.31262889102077446,0.15954735562672712,0.14256773187472396,0.3852560214777743
FKID003576,3576,2024-04-02 23:00:02.784766+00:00,2024-04-02 22:57:39.308000+00:00,13.02041435,77.58404933,13.02_77.584,,,unplanned,vehicle_breakdown,private_car,bellary road 1,sadashivanagar,,,4.0,2.0,4.0,0,0,0,0,1,night,2.391279433333333,5.546975207430019,,0,0,1,0,0,0,0,0,1,,,,,,,,,short,0.0330866103015642,,0,medium,0.5117915982095109,0.47704173512382225,0.5117915982095109,0.002222222222222222,0.008944444444444442
FKID003578,3578,2024-04-02 23:15:57.888768+00:00,2024-04-02 23:12:54.639000+00:00,12.9247047,77.6182496,12.925_77.618,,,unplanned,others,,hosur road,madiwala,,,4.0,2.0,4.0,0,0,0,0,1,night,3.0541628,5.810285238004224,,0,0,0,0,0,0,0,0,0,,,,,,,,,very_long,0.1532604127746921,,0,very_long,0.3387697088279654,0.2252607349247586,0.21247639967196463,0.2234931565753114,0.3387697088279654
FKID003580,3580,2024-04-03 00:06:39.887473+00:00,2024-04-03 00:03:42.292000+00:00,12.9735078,77.6144939,12.974_77.614,,,unplanned,vehicle_breakdown,private_car,old madras road,halasur,,,5.0,2.0,4.0,0,0,0,0,1,night,2.95992455,2.166056000098997,,0,0,1,0,0,0,0,0,0,,,,,,,,,short,0.0344460413036563,,0,short,0.5285702547465545,0.5285702547465545,0.46559641192011225,0.0,0.005833333333333334
FKID003581,3581,2024-04-03 00:28:28.460732+00:00,2024-04-03 00:27:18.234000+00:00,12.9734934,77.6143989,12.973_77.614,,,unplanned,vehicle_breakdown,private_car,old madras road,halasur,,,5.0,2.0,4.0,0,0,0,0,1,night,1.1704455333333332,2.155654897731667,,0,0,1,0,0,0,0,0,1,,,,,,,,,short,0.0263505002456631,,0,short,0.5243642382282242,0.5243642382282242,0.4714690951051091,0.0,0.004166666666666667
FKID003587,3587,2024-04-03 01:57:50.518567+00:00,2024-04-03 01:57:01.824000+00:00,13.0180242,77.5586509,13.018_77.559,,,unplanned,vehicle_breakdown,bmtc_bus,tumkur road,yeshwanthpura,,,7.0,2.0,4.0,0,0,0,0,0,off_peak,0.8115761166666666,6.466727551883643,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0317225510497439,,0,short,0.5519780417460897,0.5519780417460897,0.44213306936502145,0.0038888888888888883,0.002
FKID003592,3592,2024-04-03 03:21:08.508241+00:00,2024-04-03 03:20:01.908000+00:00,12.9338744,77.6899073,12.934_77.69,,,unplanned,vehicle_breakdown,lcv,orr east 1,hal old airport,,,8.0,2.0,4.0,0,1,0,1,0,morning_peak,1.1100040166666667,11.147439622846806,,0,0,1,0,0,0,0,0,1,,,,,,,,,medium,0.0251903918389878,,0,medium,0.523502097722722,0.4351090133883891,0.523502097722722,0.02194444444444444,0.01944444444444444
FKID003594,3594,2024-04-03 03:36:34.877419+00:00,2024-04-03 03:31:30.763000+00:00,12.9726633,77.5947383,12.973_77.595,,,unplanned,vehicle_breakdown,heavy_vehicle,mysore road,cubbon park,,,9.0,2.0,4.0,0,1,0,1,0,morning_peak,5.06857365,0.1191794868076909,,0,0,1,0,0,0,1,0,0,,,,,,,,,medium,0.0685993297290333,,0,medium,0.5184322920886997,0.47156770791130026,0.5184322920886997,0.0022222222222222222,0.007777777777777777
